ID	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38																										
LG_SA06_L	3.90315	11.30353	4.52765	6.54168	7.89998	5.26145	9.33634	5.30829	9.61737	5.93279	8.77429	6.05769	8.33713	6.60413	7.15057	8.16539	10.08575	9.82033	11.61578	8.94602	12.70867	10.63219	14.53534	9.96085	13.41123	8.08733	12.92724	7.29109	14.31677	8.27468	17.01775	10.08575	16.53376	11.20985	14.92566	12.22467	12.36519	12.61499																										
LG_SA06_R	16.67427	12.97408	17.68909	8.32152	14.64463	6.1982	13.41123	5.88595	12.64622	6.30749	13.47368	6.61974	13.72349	7.33793	14.4885	9.35195	11.13179	10.07013	9.89839	8.77429	8.29029	10.11697	6.79148	9.02409	8.36836	7.46283	9.13338	6.71342	7.58773	7.41599	4.63694	8.32152	4.68378	9.64859	5.88595	10.99128	8.13417	12.09977																										
LG_SA07_L	3.27864	12.42764	2.70098	7.0569	6.05769	4.63694	7.74385	4.35592	8.11856	4.99603	7.33793	5.199	6.94761	5.9484	5.79228	8.19662	9.36757	9.10215	10.86638	7.79069	12.49009	9.24266	14.58218	7.99366	12.97408	6.21382	11.97487	5.38635	13.81716	6.1982	17.93889	7.52528	17.40806	8.7899	15.95609	10.42922	13.25511	11.49088																										
LG_SA07_R	17.2051	13.03653	18.76636	7.65018	15.25352	5.0741	13.77032	4.65256	13.22388	5.08971	13.97329	5.46441	14.22309	6.24504	15.25352	8.665	11.77191	9.2895	10.11697	7.96243	8.50887	9.22705	6.57291	7.77508	8.47765	6.12014	9.36757	5.43319	7.38476	6.12014	3.41916	7.10374	3.68457	8.35275	5.05848	10.10136	7.77508	11.47527																										
LG_SA08_L	4.02805	13.00531	3.16936	7.33793	6.16698	5.40196	7.69702	5.02726	8.22784	5.58931	7.40038	5.9484	7.13496	6.6822	6.33872	8.7899	9.69543	9.58614	11.06934	8.24346	12.80234	9.75788	14.51973	8.61816	12.55254	6.88516	11.89681	5.97963	13.72349	6.85393	17.59542	7.99366	17.2051	9.2895	15.87803	10.85076	13.02092	11.8812																										
LG_SA08_R	15.03495	13.69226	16.87723	8.49326	14.1138	5.74544	12.91163	5.0741	12.28713	5.38635	12.8804	5.91718	12.94286	6.69781	13.31756	9.07093	9.69543	9.19583	8.82112	7.5565	6.76026	8.7899	5.3239	7.38476	7.60334	5.9484	8.39958	5.23022	6.52607	5.68299	2.65414	6.13575	2.66975	7.4316	3.74702	9.25828	6.1982	10.83515																										
LG_SA09_L	3.32548	12.83357	2.12331	7.40038	5.15216	5.23022	6.63536	4.76184	7.08812	5.29267	6.46362	5.66738	6.1982	6.47923	5.40196	8.68061	8.77429	9.19583	10.08575	7.8063	11.72507	9.0397	13.31756	7.83753	11.42843	6.22943	10.78831	5.43319	12.41203	6.12014	16.08099	6.88516	15.92487	8.05611	14.55095	9.75788	12.11539	11.03812																										
LG_SA09_R	16.58059	13.16143	17.87644	8.18101	14.95688	5.29267	13.6142	4.71501	13.11459	5.12093	13.7391	5.60492	13.83277	6.41678	14.44167	8.75867	10.74148	9.02409	9.86717	7.46283	8.07172	8.63377	6.69781	7.24425	8.63377	5.85473	9.30512	5.01165	7.75947	5.65176	4.13734	6.02647	4.16856	7.29109	5.18338	9.05531	7.40038	10.61658																										
LG_SA10_L	3.82509	12.67744	2.68537	7.40038	5.85473	4.82429	7.4316	4.35592	7.85314	4.87113	7.15057	5.29267	6.88516	6.02647	6.16698	8.29029	9.47685	8.85235	10.97567	7.38476	12.7555	8.72745	14.58218	7.41599	12.36519	5.6986	11.61578	4.98042	13.52052	5.62054	17.98573	6.8071	17.59542	8.02488	16.33079	9.72666	13.34878	11.10057																										
LG_SA10_R	16.17467	13.33317	16.76795	7.77508	13.31756	5.54247	11.74068	5.27706	11.24108	5.79228	12.0061	6.15137	12.30274	6.94761	13.41123	9.10215	10.10136	10.16381	8.49326	8.83674	6.82271	10.61658	4.96481	9.49247	6.88516	7.52528	7.50966	6.55729	5.80789	7.54089	1.84228	9.32073	2.32628	10.55412	3.76264	11.99049	6.72903	12.94286																										
LG_SA11_L	3.99683	12.45886	3.52845	6.99445	6.96322	5.16777	8.63377	4.98042	9.02409	5.55809	8.25907	5.80789	7.88437	6.49484	6.82271	8.58693	10.24187	9.82033	11.69385	8.61816	13.09898	10.21065	15.00372	9.19583	13.41123	7.27547	12.64622	6.49484	14.25431	7.33793	18.03257	8.7899	17.34561	10.00768	16.0966	11.52211	13.33317	12.47448																										
LG_SA11_R	15.58139	12.59938	16.90846	7.3067	13.84839	4.88674	12.39641	4.38714	11.80313	4.82429	12.52131	5.15216	12.55254	5.9484	13.22388	8.27468	9.74227	8.80551	8.52448	7.35354	6.72903	8.665	5.16777	7.40038	7.08812	5.79228	7.89998	4.94919	6.21382	5.72983	2.43556	6.47923	2.71659	7.77508	3.82509	9.47685	6.01085	10.80393																										
LG_SA12_L	2.38873	11.56894	2.38873	5.87034	5.8235	4.07489	7.44721	4.04366	7.69702	4.60572	6.91638	4.99603	6.58852	5.58931	5.52686	7.57211	8.99286	9.07093	10.53851	7.71263	12.14661	9.66421	14.31677	8.60255	12.70867	6.61974	11.77191	5.63615	13.58297	6.61974	17.81399	8.665	17.0802	9.99207	15.19107	11.38159	12.44325	12.19345																										
LG_SA12_R	16.79917	11.95926	18.07941	6.18259	14.80076	3.98121	13.28633	3.66896	12.94286	4.12173	13.6142	4.66817	13.75471	5.35512	14.59779	7.57211	10.67903	8.5401	9.49247	6.94761	7.63457	8.64939	5.68299	7.46283	7.61895	5.52686	8.47765	4.68378	6.82271	5.41757	2.56046	6.82271	2.88833	8.29029	4.51204	9.96085	6.99445	11.16302																										
LG_SA13_L	2.96639	10.92883	2.82588	5.63615	5.85473	3.66896	7.46283	3.35671	7.61895	3.9656	6.91638	4.40275	6.65097	4.98042	5.71421	6.86955	9.27389	7.94682	10.72586	6.79148	12.16222	8.18101	14.05135	7.15057	12.33396	5.37074	11.50649	4.4652	13.19266	5.37074	16.9553	6.40117	16.84601	7.85314	15.31597	9.43002	12.6306	10.398																										
LG_SA13_R	15.06617	12.3808	15.2223	7.25986	11.95926	5.21461	10.36677	5.02726	10.00768	5.55809	10.75709	6.04208	11.0225	6.69781	12.06855	8.57132	8.665	9.82033	7.13496	8.77429	5.90156	10.25748	3.99683	9.39879	5.51125	7.54089	6.18259	6.51046	4.63694	7.61895	1.13972	8.93041	1.48319	10.33555	2.93517	11.69385	5.4488	12.49009																										
LG_SA14_L	4.13734	10.50729	4.10611	5.74544	7.4316	3.87192	9.05531	3.76264	9.30512	4.37153	8.49326	4.62133	8.16539	5.18338	6.932	7.10374	10.0233	8.38397	11.61578	7.19741	13.03653	8.77429	14.87882	7.86875	13.33317	6.04208	12.67744	5.08971	14.25431	6.08892	17.78277	7.72824	17.37684	8.96164	15.8468	10.21065	13.22388	10.88199																										
LG_SA14_R	14.59779	13.19266	15.79996	8.29029	12.92724	5.77666	11.60017	5.23022	11.10057	5.62054	11.72507	6.0733	11.86558	6.76026	12.58376	9.10215	9.14899	9.47685	8.02488	7.97804	6.29188	9.18021	4.74623	7.77508	6.71342	6.44801	7.4316	5.6986	5.8235	6.1982	2.13892	6.86955	2.31066	8.19662	3.27864	9.86717	5.41757	11.13179																										
LG_SA15_L	3.16936	11.22547	2.982	6.0733	6.49484	4.38714	8.10294	4.29346	8.46203	4.91797	7.63457	5.08971	7.21302	5.77666	5.90156	7.79069	9.1646	9.10215	10.83515	8.00927	12.20906	9.80472	14.14503	8.9148	12.95847	6.96322	12.131	5.87034	13.66104	7.04129	17.48613	8.99286	16.8304	10.08575	15.12862	11.35037	12.02171	12.02171																										
LG_SA15_R	16.25273	11.80313	17.50174	6.82271	14.42605	4.24663	12.98969	3.74702	12.39641	4.16856	13.08337	4.57449	13.27072	5.38635	14.05135	7.74385	10.33555	8.18101	9.2895	6.65097	7.38476	8.05611	5.74544	6.61974	7.57211	5.12093	8.49326	4.3403	6.69781	5.0741	2.84149	5.77666	2.96639	7.10374	4.24663	8.83674	6.99445	10.21065																										
LG_SA16_L	3.24742	11.55333	3.07568	6.22943	6.65097	4.32469	8.24346	4.13734	8.55571	4.76184	7.74385	5.02726	7.35354	5.76105	6.21382	7.69702	9.32073	8.96164	10.96005	7.83753	12.5057	9.58614	14.61341	8.57132	12.72428	6.41678	12.05294	5.62054	13.69226	6.49484	17.67348	8.665	17.03336	9.78911	15.36281	11.08495	12.58376	11.86558																										
LG_SA16_R	15.62823	11.92803	16.67427	6.94761	13.42685	4.23101	11.94365	3.73141	11.52211	4.16856	12.131	4.66817	12.31835	5.41757	13.08337	7.82192	9.58614	8.33713	8.21223	6.86955	6.40117	8.22784	4.66817	6.76026	6.82271	5.08971	7.61895	4.29346	5.90156	5.05848	1.8579	6.1982	2.20137	7.47844	3.48161	9.05531	5.83911	10.398																										
LG_SA17_L	5.33951	12.31835	4.74623	6.97884	8.08733	4.82429	9.72666	4.62133	10.08575	5.21461	9.30512	5.48002	8.97725	6.24504	7.83753	8.32152	11.19424	9.43002	12.6306	8.18101	14.14503	9.92962	16.01854	9.19583	14.45728	7.0569	13.75471	6.02647	15.44087	7.22864	19.53138	8.86796	18.9381	9.83594	17.26755	11.41282	14.70708	12.22467																										
LG_SA17_R	14.61341	13.11459	16.40886	7.99366	13.16143	5.30829	11.78752	4.83991	11.22547	5.3239	11.89681	5.6986	12.05294	6.55729	12.8804	8.9148	9.33634	9.49247	8.11856	7.99366	6.32311	9.5393	4.74623	8.27468	6.44801	6.66658	7.54089	5.76105	5.58931	6.6822	1.71738	7.40038	1.88912	8.88357	3.32548	10.61658	5.72983	11.74068																										
LG_SA18_L	4.18418	11.35037	3.85631	6.26065	7.13496	4.54327	8.60255	4.38714	8.89919	4.94919	8.22784	5.199	7.83753	5.9484	6.8071	7.6814	9.75788	8.77429	11.33476	7.69702	12.55254	9.18021	14.16064	8.14978	12.72428	6.60413	12.14661	5.71421	13.53613	6.65097	16.97091	8.02488	16.61182	8.82112	15.28475	10.35116	12.28713	11.31914																										
LG_SA18_R	15.75313	12.27151	16.29957	7.16619	13.16143	5.199	11.81875	4.87113	11.39721	5.26145	11.94365	5.62054	12.19345	6.38556	13.06776	8.39958	9.83594	9.1646	8.44642	7.94682	7.01006	9.30512	5.63615	8.10294	7.0569	6.69781	7.94682	5.80789	6.47923	6.55729	3.01323	7.50966	3.29426	8.68061	4.35592	10.19503	6.66658	11.28792																										
LG_SA19_L	5.68299	12.31835	4.91797	7.07251	8.24346	4.74623	9.83594	4.44959	10.19503	5.04287	9.43002	5.33951	9.14899	6.04208	8.22784	8.22784	11.47527	9.07093	12.89602	7.8063	14.42605	9.32073	16.20589	8.19662	14.51973	6.44801	13.89522	5.63615	15.58139	6.6822	19.4377	7.75947	18.86004	8.97725	17.39245	10.38239	14.86321	11.42843																										
LG_SA19_R	15.7219	12.98969	16.48692	7.40038	13.58297	5.15216	12.05294	4.71501	11.49088	5.15216	12.20906	5.55809	12.33396	6.29188	13.14582	8.71184	9.71104	9.2895	8.55571	7.69702	6.77587	9.10215	5.199	7.86875	7.10374	6.27627	7.6814	5.51125	5.9484	6.36994	2.21699	7.15057	2.70098	8.30591	3.85631	9.92962	6.27627	11.19424																										
LG_SA20_L	4.15295	12.20906	3.37232	6.85393	6.6822	4.88674	8.25907	4.57449	8.63377	5.10532	7.85314	5.41757	7.54089	6.18259	6.65097	8.18101	9.97646	9.13338	11.38159	7.75947	13.05214	9.43002	14.76953	8.27468	13.08337	6.38556	12.33396	5.62054	14.00451	6.43239	17.68909	7.47844	17.42368	9.05531	15.90925	10.56974	13.31756	11.6314																										
LG_SA20_R	16.76795	12.8804	17.15826	7.66579	14.06696	5.54247	12.53693	5.13655	12.16222	5.54247	12.78673	5.93279	13.02092	6.72903	13.89522	8.88357	10.398	9.77349	9.11776	8.29029	7.52528	9.99207	5.83911	8.71184	7.52528	6.90077	8.22784	6.12014	6.54168	6.99445	2.99762	8.10294	3.15374	9.5393	4.60572	11.03812	7.0569	12.09977																										
LG_SA21_L	5.71421	12.44325	4.77746	7.5565	7.58773	5.10532	9.07093	4.71501	9.5393	5.18338	8.82112	5.48002	8.58693	6.21382	7.91559	8.32152	10.92883	9.08654	12.27151	7.69702	13.91084	9.21144	15.33159	7.88437	13.52052	6.30749	12.92724	5.63615	14.30115	6.30749	17.93889	7.0569	17.76715	8.5401	16.62743	10.11697	14.37922	11.20985																										
LG_SA21_R	16.40886	12.31835	16.9553	7.47844	13.83277	5.35512	12.53693	5.05848	12.03732	5.48002	12.73989	5.80789	12.91163	6.52607	13.83277	8.63377	10.49167	9.57053	9.25828	8.32152	7.79069	9.78911	6.26065	8.63377	7.83753	6.99445	8.39958	6.15137	7.04129	6.96322	3.57528	8.25907	3.98121	9.5393	5.29267	10.91321	7.74385	11.92803																										
LG_SA22_L	4.04366	12.11539	3.55967	7.49405	6.55729	5.68299	7.94682	5.37074	8.35275	5.91718	7.69702	6.16698	7.36915	6.85393	6.55729	8.68061	9.46124	9.57053	10.83515	8.39958	12.33396	9.91401	13.84839	8.89919	12.34958	7.38476	11.50649	6.57291	13.06776	7.29109	16.42447	8.60255	16.00293	9.57053	14.76953	10.91321	12.34958	11.78752																										
LG_SA22_R	14.72269	11.69385	15.48771	7.15057	12.58376	5.15216	11.30353	4.80868	10.7727	5.26145	11.47527	5.55809	11.61578	6.30749	12.45886	8.21223	9.33634	8.93041	8.11856	7.66579	6.57291	9.13338	5.12093	8.05611	6.61974	6.61974	7.60334	5.87034	5.93279	6.51046	2.96639	7.46283	3.07568	8.665	4.13734	10.05452	6.51046	11.00689																										
LG_SA23_L	3.74702	11.11618	3.8407	6.15137	7.16619	4.80868	8.5401	4.77746	8.86796	5.38635	8.11856	5.49564	7.69702	6.10453	6.61974	7.72824	9.71104	9.18021	11.05373	8.24346	12.39641	9.92962	14.22309	9.21144	12.84918	7.3067	12.31835	6.32311	13.70787	7.54089	16.78356	8.97725	16.47131	10.31994	14.94127	11.41282	12.19345	11.89681																										
LG_SA23_R	14.89443	11.84997	15.58139	6.86955	12.3808	5.08971	11.11618	4.82429	10.6478	5.26145	11.2723	5.55809	11.56894	6.27627	12.44325	8.11856	8.85235	9.07093	7.89998	7.96243	6.33872	9.38318	4.80868	8.39958	6.33872	6.77587	7.01006	5.83911	5.35512	6.932	2.37311	8.02488	2.4824	9.25828	3.77825	10.55412	6.1982	11.36598																										
LG_SA24_R	16.56498	12.42764	17.5798	7.10374	14.69147	5.23022	13.45807	4.87113	12.80234	5.24583	13.41123	5.58931	13.59859	6.33872	14.33238	8.44642	11.05373	8.96164	10.00768	7.65018	8.52448	8.80551	7.0569	7.63457	8.35275	6.35433	9.39879	5.58931	7.61895	6.38556	4.88674	6.88516	4.99603	8.08733	5.88595	9.57053	8.25907	10.74148																										
LG_SA27_R	14.72269	13.31756	15.78435	8.24346	12.83357	5.79228	11.49088	5.37074	10.99128	5.80789	11.60017	6.21382	11.74068	6.99445	12.58376	9.18021	9.14899	9.66421	8.07172	8.19662	6.32311	9.47685	4.85552	8.16539	6.60413	6.71342	7.40038	5.96401	5.74544	6.6822	2.38873	7.07251	2.45118	8.47765	3.55967	10.11697	5.8235	11.50649																										
LG_SA28_R	15.14423	12.28713	16.72111	6.97884	13.94206	4.83991	12.70867	4.41837	12.17784	4.79307	12.7555	5.16777	12.91163	5.97963	13.52052	8.10294	10.25748	8.52448	9.08654	7.15057	7.38476	8.32152	5.91718	6.99445	7.65018	5.66738	8.5401	4.87113	6.932	5.43319	3.29426	6.13575	3.5909	7.41599	4.63694	9.0397	6.932	10.31994																										
LG_SL01_L	3.87434	12.92457	3.11763	7.21899	6.56822	4.94886	8.27838	4.66132	8.76267	5.28182	7.96056	5.59963	7.64274	6.40174	6.62876	8.67187	10.13988	9.42857	11.44142	8.0211	13.12131	9.57992	15.01308	8.32378	13.21211	6.56822	12.50081	5.55423	14.25637	6.58335	18.41826	7.94543	17.97937	9.06536	16.6173	10.68471	13.62074	11.83491																										
LG_SL01_R	3.78353	3.82894	2.17931	8.98968	5.31208	11.85004	6.94657	12.3192	7.50654	11.85004	6.73469	11.45655	6.47741	10.60904	5.88718	8.29351	9.20156	7.71842	10.48797	9.24696	12.22839	7.90002	14.12016	9.3075	11.97111	10.86632	11.10847	11.6987	13.01537	10.97226	17.3286	10.00367	17.10159	8.92915	15.76979	7.11305	12.90943	5.6753																										
LG_SL02_L	3.57166	12.54621	2.69387	7.17359	5.93258	5.0094	7.58221	4.79752	8.08163	5.47856	7.18872	5.78124	6.8255	6.44715	5.85691	8.56593	9.2621	9.57992	10.56364	8.27838	12.3646	9.86747	13.98396	8.86861	11.98625	6.93144	11.57763	6.09906	13.6056	7.30979	17.22267	8.52053	16.81404	9.64045	15.25523	11.15387	12.34947	12.01652																										
LG_SL02_R	14.96768	13.24238	16.85945	7.83949	13.83261	5.08507	12.3192	4.54024	11.72897	4.964	12.47054	5.38775	12.60675	6.17473	13.22725	8.6416	9.53451	8.83834	8.50539	7.34006	6.68929	8.58106	5.17588	7.12818	6.93144	5.84178	7.9757	5.02454	5.84178	5.85691	2.42146	6.205	2.45173	7.50654	3.51112	9.08049	5.96285	10.56364																										
LG_SL03_L	4.78239	11.86517	3.93488	5.59963	6.9163	4.22242	8.47512	3.99541	8.95942	4.57051	8.1119	4.90346	7.77895	5.6299	6.8709	7.73355	10.23069	8.56593	11.57763	7.26439	13.24238	8.77781	14.98281	7.55194	13.33319	5.88718	12.59161	5.10021	14.19583	5.85691	18.17612	7.05251	17.84317	8.24811	16.48109	9.8372	13.62074	10.91172																										
LG_SL03_R	15.86059	12.28893	16.28435	6.97684	12.69755	4.73699	11.24467	4.57051	10.74525	5.0548	11.56249	5.47856	11.86517	6.12933	12.90943	8.20271	9.47398	9.33777	8.18757	8.1119	6.61362	9.70099	4.88833	8.62646	6.38661	6.81037	7.08278	5.96285	5.44829	6.99198	1.84636	8.33892	2.16418	9.45884	3.75327	11.00253	6.34121	11.81977																										
LG_SL04_L	4.55538	13.04564	2.66361	7.80922	5.6299	5.17588	7.15845	4.75212	7.56707	5.26668	6.94657	5.76611	6.73469	6.35634	6.06879	8.70214	9.80693	9.06536	10.76038	7.61248	12.3646	8.79294	13.93855	7.05251	12.15272	6.09906	11.45655	5.26668	13.12131	5.94772	17.64642	6.47741	17.35887	7.90002	15.67898	9.70099	13.07591	10.91172																										
LG_SL05_L	3.13277	11.72897	3.1933	5.6753	6.7801	3.99541	8.42972	4.02568	8.77781	4.72185	7.90002	4.964	7.50654	5.5845	6.205	7.73355	9.41344	9.18643	11.04793	7.99083	12.34947	9.71612	14.36231	8.82321	13.0305	6.73469	12.42514	5.79638	14.07476	7.06765	17.8129	8.98968	17.11673	10.24582	15.34603	11.45655	12.65215	12.13759																										
LG_SL05_R	15.90599	12.57648	17.08646	6.44715	13.46939	4.14675	11.85004	3.8138	11.42628	4.26783	12.12245	4.70672	12.3192	5.46343	13.30292	7.9757	9.54965	8.65673	8.39945	7.11305	6.76496	8.58106	5.08507	7.38546	6.74983	5.56936	7.59734	4.72185	5.72071	5.61477	1.72529	6.8709	2.23985	8.20271	3.64733	9.71612	6.17473	10.88145																										
LG_SL06_L	5.26668	10.69984	4.32836	5.73584	7.61248	3.46572	9.11076	3.25384	9.42857	3.8138	8.70214	4.16189	8.39945	4.84293	7.446	6.79523	11.54736	7.43087	12.01652	6.32607	13.52993	7.83949	15.20982	6.84063	13.6056	5.08507	13.00024	4.35863	14.77093	5.31208	18.5242	6.55309	18.03991	7.59734	16.36002	9.06536	14.0899	9.73126																										
LG_SL06_R	15.75465	12.80349	17.26807	7.73355	14.43798	4.94886	13.12131	4.60078	12.54621	4.964	13.16671	5.52396	13.28778	6.23527	13.95369	8.44485	10.47283	8.74754	9.32264	7.30979	7.50654	8.50539	6.11419	7.12818	8.03623	5.70557	8.82321	5.06994	6.96171	5.6753	3.13277	6.32607	3.46572	7.56707	4.79752	9.15616	6.96171	10.30636																										
LG_SL07_L	4.63105	13.43913	3.11763	8.23298	6.09906	5.41802	7.446	4.9186	7.83949	5.46343	7.11305	5.97799	6.94657	6.70443	6.32607	8.95942	10.04908	9.24696	11.15387	7.76382	13.19698	9.03509	14.64986	7.53681	12.39487	6.00826	11.6987	5.37262	13.43913	5.85691	17.51021	6.61362	17.2378	7.82435	15.84546	9.67072	13.78721	11.10847																										
LG_SL07_R	15.63358	12.15272	17.22267	6.93144	14.15043	4.2981	12.62188	3.82894	12.18299	4.26783	12.84889	4.73699	12.9851	5.52396	13.68127	7.82435	10.10961	8.36918	8.83834	6.8709	6.94657	8.26324	5.52396	6.96171	7.61248	5.28182	8.17244	4.46457	6.58335	5.13047	2.70901	6.34121	3.04196	7.4914	4.31323	9.15616	6.34121	10.36689																										
LG_SL08_L	4.44944	11.35061	3.78353	5.34235	7.62761	3.70786	9.32264	3.79867	9.65559	4.47971	8.67187	4.67645	8.26324	5.31208	6.9163	7.18872	10.12475	8.65673	11.68356	7.65788	13.07591	9.39831	15.11902	8.49026	13.62074	6.50768	13.13644	5.56936	14.74066	6.79523	18.5242	8.41459	18.05504	9.9734	16.29948	11.15387	13.25752	11.6533																										
LG_SL08_R	15.63358	12.66728	17.14699	6.47741	13.78721	3.79867	12.22839	3.40518	11.77437	3.90461	12.48567	4.3889	12.65215	5.0548	13.5602	7.55194	9.85233	8.05137	8.7324	6.56822	6.96171	7.96056	5.20615	6.62876	7.05251	5.02454	7.86976	4.25269	6.02339	4.94886	1.84636	6.1596	2.34579	7.24926	3.51112	8.6416	6.22013	9.89773																										
LG_SL10_L	4.23756	11.97111	3.04196	5.37262	6.7801	3.37491	8.36918	3.05709	8.71727	3.70786	7.96056	4.19216	7.70328	4.9186	6.67416	7.26439	10.13988	8.15731	11.81977	6.8255	13.54507	8.36918	15.11902	7.12818	13.651	5.26668	12.77322	4.04081	14.49852	5.32722	18.76635	6.50768	18.35773	7.88489	16.82918	9.47398	13.95369	10.69984																										
LG_SL11_L	3.39005	11.7441	2.34579	5.96285	5.46343	3.85921	6.94657	3.48085	7.4914	3.95001	6.71956	4.46457	6.41688	5.13047	5.78124	7.29466	9.08049	7.80922	10.57877	6.49255	12.34947	7.79409	13.98396	6.46228	12.33433	5.0548	11.53222	4.20729	13.24238	5.0094	17.38914	5.97799	16.79891	7.09791	15.45197	8.77781	13.19698	9.86747																										
LG_SL11_R	16.54163	12.13759	17.97937	6.61362	14.95254	4.11649	13.62074	3.57166	13.07591	3.93488	13.78721	4.50997	13.86288	5.20615	14.55905	7.56707	11.10847	7.79409	9.73126	6.31094	7.88489	7.50654	6.28067	6.05366	8.14217	4.75212	8.98968	3.93488	7.21899	4.60078	3.43545	5.08507	3.39005	6.52282	4.63105	8.21784	7.06765	9.62532																										
LG_SL12_L	3.1025	13.48453	2.07337	7.59734	5.56936	5.61477	7.26439	5.47856	7.62761	6.18987	6.79523	6.40174	6.35634	7.20385	5.26668	9.39831	8.5962	10.4123	10.17015	9.14103	12.01652	10.85119	13.71154	9.62532	12.01652	7.85462	11.45655	6.90117	13.15158	7.88489	17.16213	9.3529	16.73837	10.63931	15.04335	12.22839	12.3646	13.09104																										
LG_SL12_R	16.19354	13.86288	17.78263	8.24811	14.64986	5.22128	13.15158	4.81266	12.65215	5.29695	13.25752	5.76611	13.42399	6.62876	14.21097	9.15616	10.5485	9.38317	9.48911	7.83949	7.4006	9.2621	5.91745	7.76382	7.86976	6.28067	8.6416	5.55423	6.7801	6.1596	2.75441	7.11305	2.98142	8.24811	4.22242	10.00367	6.76496	11.32034																										
LG_SL13_L	3.57166	12.09219	2.79981	6.74983	6.1596	4.3889	7.70328	4.19216	8.0665	4.79752	7.34006	5.16074	7.02224	5.81151	6.03852	7.91516	9.17129	8.82321	10.57877	7.55194	12.33433	9.05022	13.93855	7.93029	12.24353	6.18987	11.68356	5.29695	13.13644	6.18987	17.37401	7.46113	17.08646	8.5962	15.54277	10.23069	12.50081	11.30521																										
LG_SL13_R	15.39143	12.10732	16.31462	6.81037	13.01537	4.28296	11.48682	3.93488	11.0328	4.46457	11.72897	4.84293	11.94084	5.61477	12.87916	7.79409	9.62532	8.52053	8.36918	7.20385	6.59849	8.67187	5.06994	7.4006	6.70443	5.84178	7.30979	4.964	5.85691	5.82665	1.87663	7.05251	2.11878	8.05137	3.70786	9.65559	6.61362	10.89659																										
LG_SL14_L	3.63219	13.0305	3.11763	7.76382	6.46228	5.31208	8.0211	4.964	8.42972	5.50883	7.59734	5.91745	7.3552	6.65902	6.44715	8.91401	9.94314	9.70099	11.30521	8.35405	12.9397	9.86747	14.74066	8.39945	12.84889	6.84063	12.33433	6.03852	14.01422	6.85577	17.93397	7.76382	17.75236	9.29237	16.20868	10.95712	13.25752	12.06192																										
